Gene ID	Gene Name	Reference	Strand	Start	End	Coverage	FPKM	TPM
gene:AT3G62080	-	3	+	22986174	22988777	31.542330	11.555650	20.740067
gene:AT3G09725	-	3	-	22987239	22987527	17.083902	6.251561	11.220294
gene:AT3G62090	-	3	-	22988547	22990709	18.753780	7.274755	13.056723
gene:AT3G09745	-	3	+	22988627	22990967	2.876579	1.195203	2.145148
gene:AT3G62030	-	3	+	22973004	22975378	655.602661	262.990356	472.014740
gene:AT3G62040	-	3	-	22975328	22976603	124.249954	45.467144	81.604370
gene:AT3G62110	-	3	-	22997021	23000221	44.070541	16.720743	30.010368
gene:AT3G62120	-	3	-	23001030	23004392	32.946739	12.294972	22.067001
gene:AT3G62160	-	3	-	23014127	23015956	4.562462	1.669555	2.996515
gene:AT3G62130	-	3	+	23004788	23007006	13.242313	5.261654	9.443611
gene:AT3G62140	-	3	+	23007083	23008749	37.391891	13.682922	24.558092
gene:AT3G62150	-	3	-	23008653	23014030	2.299055	0.870314	1.562038
gene:AT3G62210	-	3	-	23026601	23028335	0.803063	0.293867	0.527432
gene:AT3G62220	-	3	-	23029018	23031155	6.893728	2.895993	5.197724
gene:AT3G62190	-	3	+	23021025	23022773	109.634262	50.112392	89.941658
gene:AT3G62200	-	3	-	23022781	23025804	14.870509	5.441608	9.766591
gene:AT3G09755	-	3	+	23025762	23025978	0.000000	0.000000	0.000000
gene:AT3G62240	-	3	-	23033355	23036808	42.274815	15.469745	27.765078
gene:AT3G62250	-	3	+	23037018	23038009	24.782259	9.068643	16.276388
gene:AT3G62260	-	3	-	23038266	23040668	13.719904	6.024562	10.812877
gene:AT3G62280	-	3	-	23049324	23051309	4.033247	1.579623	2.835105
gene:AT3G62270	-	3	-	23042212	23046153	67.324120	24.636108	44.216854
gene:AT3G62320	-	3	-	23061805	23062398	0.000000	0.000000	0.000000
gene:AT3G62300	-	3	+	23054004	23057283	29.117399	10.782126	19.351748
gene:AT3G62310	-	3	-	23057240	23060731	36.019951	18.383530	32.994736
gene:AT3G62290	-	3	+	23051544	23053893	1001.744568	397.776428	713.928650
gene:AT3G62330	-	3	-	23062639	23065796	37.781288	15.260405	27.389355
gene:AT3G62390	-	3	-	23086989	23089357	25.408661	9.590329	17.212711
gene:AT3G62360	-	3	-	23072746	23080706	90.750244	33.934715	60.905983
gene:AT3G62370	-	3	+	23080706	23083528	42.728340	15.635704	28.062943
gene:AT3G62380	-	3	-	23083523	23085035	0.000000	0.000000	0.000000
gene:AT3G62450	-	3	+	23098019	23099070	41.997467	15.368254	27.582922
gene:AT3G62460	-	3	-	23104665	23105650	26.008949	9.517529	17.082050
gene:AT3G09775	-	3	+	23116274	23116904	0.875000	0.320191	0.574679
gene:AT3G62470	-	3	-	23106437	23108694	10.866173	3.976290	7.136640
gene:AT3G09785	-	3	-	23129280	23129525	0.296748	0.108590	0.194897
gene:AT3G62499	-	3	+	23119844	23120149	3.490196	1.277177	2.292276
gene:AT3G62500	-	3	+	23120423	23123188	9.511476	3.565424	6.399218
gene:AT3G62510	-	3	+	23122831	23123802	5.404216	2.177635	3.908417
gene:AT3G62400	-	3	+	23089596	23090821	148.897827	57.516933	103.231323
gene:AT3G62410	-	3	+	23090944	23091580	1019.907349	373.217621	669.850525
gene:AT3G62420	-	3	-	23091586	23092850	123.754150	45.285709	81.278740
gene:AT3G62530	-	3	+	23132122	23133298	521.422363	190.805588	342.457611
gene:AT3G62540	-	3	-	23133330	23135384	9.458455	3.461160	6.212085
gene:AT3G62570	-	3	+	23142485	23144747	3.987842	1.459282	2.619118
gene:AT3G62560	-	3	+	23137286	23139145	79.097275	28.944292	51.949177
gene:AT3G62550	-	3	+	23135630	23137173	403.315979	147.586578	264.888184
gene:AT3G62620	-	3	+	23159656	23161949	11.116939	5.056695	9.075750
gene:AT3G62640	-	3	-	23166219	23166979	0.244415	0.089439	0.160526
gene:AT3G62580	-	3	+	23146809	23147951	168.287842	61.582054	110.527390
gene:AT3G09795	-	3	-	23147450	23147836	1.386744	0.507455	0.910780
gene:AT3G62590	-	3	-	23147918	23150606	8.189292	2.996731	5.378529
gene:AT3G09815	-	3	+	23150247	23150606	0.000000	0.000000	0.000000
gene:AT3G62600	-	3	-	23150779	23153649	126.983467	46.467426	83.399673
gene:AT3G62630	-	3	-	23163747	23165387	48.722729	17.829247	31.999910
gene:AT3G62650	-	3	+	23168061	23169187	124.293694	50.006672	89.751907
gene:AT3G62680	-	3	+	23182722	23184042	0.000000	0.000000	0.000000
gene:AT3G62660	-	3	+	23172754	23174993	13.157589	4.814794	8.641586
gene:AT3G62690	-	3	-	23185348	23186720	32.672249	11.955850	21.458344
gene:AT3G62695	-	3	+	23185929	23186129	0.000000	0.000000	0.000000
gene:AT3G62730	-	3	-	23207854	23209533	1.747768	0.856136	1.536591
gene:AT3G62720	-	3	+	23201032	23202988	26.735310	9.831330	17.645260
gene:AT3G62700	-	3	-	23190265	23195917	63.840942	23.361500	41.929192
gene:AT3G62770	-	3	-	23218610	23221243	38.065929	15.058418	27.026831
gene:AT3G62780	-	3	-	23221719	23222995	1.317150	0.481988	0.865072
gene:AT3G62790	-	3	-	23223030	23224326	126.532410	46.302368	83.103432
gene:AT3G62740	-	3	+	23211287	23214066	36.949238	13.962000	25.058977
gene:AT3G62750	-	3	+	23214247	23217084	172.398224	95.076012	170.642303
gene:AT3G62760	-	3	-	23217233	23218312	6.836601	2.501737	4.490114
gene:AT3G62800	-	3	-	23225526	23227512	11.595029	4.243002	7.615335
gene:AT3G62810	-	3	+	23227622	23229027	35.120560	19.143286	34.358341
gene:AT3G62820	-	3	+	23229381	23230575	33.459415	12.243899	21.975336
gene:AT3G62860	-	3	-	23239264	23242274	19.299324	7.062257	12.675330
gene:AT3G62830	-	3	+	23232272	23235567	86.947380	31.816904	57.104942
gene:AT3G09875	-	3	-	23232375	23233105	0.000000	0.000000	0.000000
gene:AT3G62840	-	3	-	23235490	23236816	288.690277	105.776375	189.847305
gene:AT3G62870	-	3	-	23242561	23244397	528.251648	193.304642	346.942932
gene:AT3G62880	-	3	-	23244614	23246066	17.759161	7.106006	12.753851
gene:AT3G62890	-	3	+	23246129	23248063	2.311183	0.845738	1.517929
gene:AT3G62900	-	3	-	23248129	23255297	37.821163	14.674744	26.338211
gene:AT3G62960	-	3	+	23268641	23269324	1.986842	0.727051	1.304910
gene:AT3G62950	-	3	+	23266227	23267090	8.901620	3.257395	5.846369
gene:AT3G62940	-	3	-	23262795	23264731	46.123329	19.995438	35.887787
gene:AT3G62910	-	3	-	23257404	23260480	91.969444	33.654644	60.403313
gene:AT3G62920	-	3	+	23260597	23261297	14.235174	5.209118	9.349319
gene:AT3G62930	-	3	-	23261442	23261927	28.158436	10.304097	18.493780
gene:AT3G62990	-	3	+	23282583	23283368	0.157761	0.057730	0.103614
gene:AT3G63000	-	3	+	23283592	23285540	14.702816	5.380244	9.656454
gene:AT3G62970	-	3	+	23270403	23272992	32.443195	12.458773	22.360991
gene:AT3G62980	-	3	-	23273065	23276630	16.317598	5.971146	10.717004
gene:AT3G63050	-	3	-	23297744	23298534	2.374210	0.868801	1.559324
gene:AT3G63030	-	3	+	23295285	23296626	11.817451	4.324393	7.761416
gene:AT3G63040	-	3	-	23296572	23297225	0.000000	0.000000	0.000000
gene:AT3G63060	-	3	-	23300290	23301865	0.857234	0.313690	0.563011
gene:AT3G63010	-	3	+	23289243	23291486	28.954390	10.595363	19.016544
gene:AT3G63088	-	3	+	23313004	23313388	4.135065	1.513156	2.715811
gene:AT3G63090	-	3	+	23313428	23315062	10.533334	3.854493	6.918039
gene:AT3G63110	-	3	-	23317971	23319636	12.769507	4.672782	8.386703
gene:AT3G63070	-	3	+	23302365	23309658	42.261684	15.464939	27.756453
gene:AT3G63080	-	3	+	23309737	23311397	74.209099	27.155548	48.738743
gene:AT3G63120	-	3	-	23322359	23324283	33.140217	18.816492	33.771820
gene:AT3G63150	-	3	-	23328916	23333078	39.306110	14.383397	25.815306
gene:AT3G63130	-	3	+	23324479	23326973	37.243553	14.003397	25.133278
gene:AT3G09895	-	3	-	23326001	23326218	0.542012	0.198340	0.355980
gene:AT3G63140	-	3	-	23326867	23328789	758.191467	277.447174	497.961853
gene:AT3G09905	-	3	+	23328322	23328607	0.000000	0.000000	0.000000
gene:AT3G63160	-	3	-	23333399	23334034	888.767273	325.229156	583.720886
gene:AT3G63170	-	3	+	23334574	23336081	79.261902	29.004534	52.057304
gene:AT3G63180	-	3	-	23336092	23340340	22.908142	8.446472	15.159719
gene:AT3G63200	-	3	+	23345754	23347672	41.592693	15.220133	27.317076
gene:AT3G63190	-	3	-	23342550	23344801	387.069275	141.641373	254.217758
gene:AT3G63210	-	3	-	23353514	23355480	84.405914	30.886896	55.435764
gene:AT3G63215	-	3	+	23353991	23354340	0.526767	0.192761	0.345968
gene:AT3G63220	-	3	-	23357328	23359291	11.095723	5.071770	9.102807
gene:AT3G63240	-	3	-	23363872	23367592	12.836841	4.827568	8.664513
gene:AT3G63270	-	3	-	23375584	23377661	3.255272	1.191211	2.137984
gene:AT3G63280	-	3	+	23377976	23381590	14.957950	6.239774	11.199140
gene:AT3G63290	-	3	+	23381604	23383538	6.014470	2.498756	4.484764
gene:AT3G63250	-	3	-	23369781	23372823	33.687244	19.293699	34.628311
gene:AT3G63255	-	3	+	23372870	23373545	0.000000	0.000000	0.000000
gene:AT3G63260	-	3	-	23372878	23375405	50.560223	19.099051	34.278954
gene:AT3G63300	-	3	+	23384988	23387842	14.906590	6.316485	11.336820
gene:AT3G63310	-	3	-	23387718	23389038	99.119110	36.270939	65.099037
gene:AT3G63370	-	3	+	23401963	23405991	6.836273	2.835509	5.089168
gene:AT3G63375	-	3	+	23406168	23406276	14.477064	5.297634	9.508186
gene:AT3G63380	-	3	-	23406484	23410360	5.093371	1.863832	3.345203
gene:AT3G63320	-	3	-	23389348	23391593	0.388415	0.146052	0.262134
gene:AT3G63340	-	3	-	23391628	23398454	49.432564	21.007837	37.704838
gene:AT3G63430	-	3	+	23420145	23422475	5.997346	2.194626	3.938912
gene:AT3G63445	-	3	-	23422590	23426390	6.604632	4.830420	8.669631
gene:AT3G63440	-	3	+	23424157	23426536	7.511431	2.748679	4.933326
gene:AT3G63450	-	3	-	23426556	23429356	13.145866	6.158311	11.052929
gene:AT3G63390	-	3	-	23411053	23411988	4.550214	1.665073	2.988471
gene:AT3G63400	-	3	+	23412024	23415659	47.134392	19.126095	34.327492
gene:AT3G09955	-	3	-	23412979	23413293	2.798813	1.024178	1.838193
gene:AT3G63410	-	3	-	23415589	23417119	705.333923	258.104858	463.246307
gene:AT3G63420	-	3	+	23417249	23419024	32.399525	12.236232	21.961575
gene:AT3G63460	-	3	-	23430623	23437374	111.711266	41.198669	73.943321
gene:AT4G00020	-	4	-	2895	10504	8.608315	3.604286	6.468969
gene:AT4G00026	-	4	-	10815	13359	29.280388	10.714656	19.230652
gene:AT4G00030	-	4	+	13527	14413	113.096687	41.385796	74.279175
gene:AT4G00040	-	4	+	14627	16079	64.855782	23.732862	42.595711
gene:AT4G00050	-	4	+	17639	20183	16.056204	6.370789	11.434283
gene:AT4G00080	-	4	+	32748	33756	21.445986	7.847791	14.085206
gene:AT4G00060	-	4	+	21351	29064	31.820614	12.598411	22.611612
gene:AT4G00070	-	4	-	29072	31426	6.084357	2.400218	4.307909
gene:AT3G63470	-	3	+	23438396	23441060	0.243058	0.088943	0.159635
gene:AT3G09965	-	3	-	23439908	23440369	0.000000	0.000000	0.000000
gene:AT3G63480	-	3	-	23440887	23444088	6.582104	2.427203	4.356340
gene:AT3G63490	-	3	+	23444203	23446355	965.709778	353.384949	634.254822
gene:AT3G09985	-	3	-	23444979	23445281	1.227095	0.449034	0.805926
gene:AT3G63500	-	3	-	23446230	23450284	65.926147	24.803055	44.516491
gene:AT3G09995	-	3	+	23447820	23448059	0.000000	0.000000	0.000000
gene:AT3G63510	-	3	+	23450536	23452794	35.967709	13.161767	23.622723
gene:AT3G63520	-	3	+	23452808	23456078	57.173988	20.921841	37.550495
gene:AT3G63530	-	3	-	23456055	23458732	16.140894	6.122420	10.988511
gene:AT3G63540	-	3	-	23458642	23459804	27.114359	9.922035	17.808056
gene:AT4G00150	-	4	-	57140	59495	23.238541	8.503746	15.262512
gene:AT4G00090	-	4	+	34091	36917	57.723991	21.123104	37.911724
gene:AT4G00100	-	4	+	36916	38384	346.237396	126.699646	227.400360
gene:AT4G00110	-	4	-	38480	40298	2.051127	0.750575	1.347131
gene:AT4G00163	-	4	+	69145	69877	0.000000	0.000000	0.000000
gene:AT4G00165	-	4	-	69230	69957	43.960163	16.086470	28.871973
gene:AT4G00170	-	4	-	69983	72217	35.459793	13.570721	24.356710
gene:AT4G00210	-	4	-	85471	87071	0.000000	0.000000	0.000000
gene:AT4G00200	-	4	-	82309	84770	7.854601	3.225529	5.789176
gene:AT4G00180	-	4	-	72545	75576	37.089725	14.623335	26.245943
gene:AT4G00220	-	4	+	89908	92255	1.197441	0.438183	0.786450
gene:AT4G00238	-	4	-	103823	105221	4.498213	1.646044	2.954318
gene:AT4G00230	-	4	+	93743	97467	11.700483	4.559463	8.183318
gene:AT4G00231	-	4	+	97476	99593	22.913494	8.384801	15.049029
gene:AT4G00250	-	4	-	112705	113982	0.098592	0.036078	0.064753
gene:AT4G00260	-	4	+	114971	117051	0.000000	0.000000	0.000000
gene:AT4G00240	-	4	-	106250	111005	5.453608	1.995654	3.581798
gene:AT4G00270	-	4	-	117085	118643	21.239161	7.772107	13.949368
gene:AT4G00280	-	4	-	122409	122851	0.370393	0.135539	0.243265
gene:AT4G00290	-	4	-	122851	125591	26.718393	9.777138	17.547997
gene:AT4G00305	-	4	+	131422	132018	0.648241	0.237213	0.425749
gene:AT4G00300	-	4	+	128581	130331	45.613365	16.691429	29.957756
gene:AT4G00310	-	4	+	133643	135502	6.502878	2.419571	4.342644
gene:AT4G00330	-	4	-	142570	145719	28.032656	10.340899	18.559832
gene:AT4G00335	-	4	+	145887	148424	27.519661	10.184041	18.278305
gene:AT4G00340	-	4	+	148612	151739	33.586342	12.290346	22.058697
gene:AT4G00342	-	4	-	151733	151912	0.000000	0.000000	0.000000
gene:AT4G00350	-	4	+	151849	154178	0.000000	0.000000	0.000000
gene:AT4G00355	-	4	+	154635	156376	71.511490	40.827293	73.276772
gene:AT4G00380	-	4	+	167497	171010	9.602460	3.610940	6.480911
gene:AT4G00400	-	4	-	173953	176870	55.057056	20.147186	36.160145
gene:AT4G00360	-	4	+	160643	163023	77.741646	28.448223	51.058838
gene:AT4G03585	-	4	-	162041	162822	0.181656	0.066474	0.119307
gene:AT4G00370	-	4	-	162897	166357	180.181503	65.934334	118.338860
gene:AT4G03595	-	4	+	163569	163860	2.890221	1.057627	1.898227
gene:AT4G00420	-	4	-	181267	184469	28.165983	11.676303	20.956615
gene:AT4G00430	-	4	-	185285	187680	95.098045	37.180229	66.731026
gene:AT4G00440	-	4	+	193528	198582	38.511654	15.277528	27.420090
gene:AT4G00480	-	4	-	216812	219926	19.930635	7.568066	13.583155
gene:AT4G00450	-	4	+	200874	211309	32.967613	12.537471	22.502235
gene:AT4G00460	-	4	-	211000	213697	5.932120	2.639378	4.737152
gene:AT4G00490	-	4	+	222289	225131	45.804016	16.761194	30.082972
gene:AT4G00500	-	4	-	225028	227396	37.009838	14.030051	25.181120
gene:AT4G00520	-	4	+	227650	231751	30.267370	12.120471	21.753805
gene:AT4G03655	-	4	-	231732	231950	0.000000	0.000000	0.000000
gene:AT4G00525	-	4	+	231780	232939	11.441540	4.186835	7.514527
gene:AT4G00530	-	4	-	232928	233652	17.073971	6.247927	11.213771
gene:AT4G03665	-	4	-	247703	247943	0.000000	0.000000	0.000000
gene:AT4G00580	-	4	+	247927	250406	0.000000	0.000000	0.000000
gene:AT4G00550	-	4	-	237901	240579	29.346310	11.975974	21.494465
gene:AT4G00560	-	4	-	240634	242497	40.722473	16.596453	29.787294
gene:AT4G00570	-	4	-	242461	246804	65.390175	23.928413	42.946690
gene:AT4G00585	-	4	-	250840	252598	143.378891	52.467049	94.167793
gene:AT4G00590	-	4	+	252766	255054	12.524068	4.754351	8.533103
gene:AT4G00650	-	4	+	268901	271503	12.482791	4.567863	8.198396
gene:AT4G03675	-	4	-	270998	271192	0.000000	0.000000	0.000000
gene:AT4G00651	-	4	-	271487	271879	13.364583	4.890540	8.777535
gene:AT4G03685	-	4	+	271533	271722	0.000000	0.000000	0.000000
gene:AT4G00620	-	4	-	258987	261289	20.213749	7.396875	13.275902
gene:AT4G00630	-	4	-	261246	268097	65.255783	24.087252	43.231770
gene:AT4G00660	-	4	+	274252	278737	44.504314	16.314541	29.281319
gene:AT4G03705	-	4	-	277466	277679	1.378837	0.504562	0.905587
gene:AT4G00670	-	4	-	278316	279197	29.602766	10.832625	19.442381
gene:AT4G00680	-	4	-	279596	281072	10.847143	4.864071	8.730029
gene:AT4G00690	-	4	+	281132	283612	4.047200	1.481004	2.658103
gene:AT4G03715	-	4	-	283406	283709	0.007340	0.002686	0.004821
gene:AT4G00695	-	4	+	283592	285975	0.923664	0.580218	1.041375
gene:AT4G00700	-	4	+	285876	289575	3.274716	1.198326	2.150754
gene:AT4G00710	-	4	+	289779	293492	28.728062	10.858385	19.488615
gene:AT4G00720	-	4	-	293588	297479	81.688324	29.892441	53.650917
gene:AT4G00730	-	4	-	299261	304612	34.799370	13.075261	23.467463
gene:AT4G00740	-	4	-	306869	310517	57.094002	21.657864	38.871506
gene:AT4G00750	-	4	+	314239	317675	30.361967	11.110441	19.941008
gene:AT4G03725	-	4	-	315065	316037	0.942909	0.345041	0.619280
gene:AT4G00752	-	4	-	317564	320935	33.760197	12.353966	22.172882
gene:AT4G00755	-	4	+	324925	327008	42.263340	16.427973	29.484903
gene:AT4G00760	-	4	-	327025	333477	30.815500	11.660122	20.927572
gene:AT4G03755	-	4	+	329268	330106	1.684889	0.616556	1.106594
gene:AT4G00770	-	4	+	331157	333477	1.066957	0.390435	0.700752
gene:AT4G00780	-	4	+	334573	336478	414.799988	151.788940	272.430634
gene:AT4G00820	-	4	+	349025	351550	26.969383	9.868983	17.712839
gene:AT4G00800	-	4	-	336804	345785	48.793587	17.855177	32.046452
gene:AT4G00810	-	4	-	345911	347293	137.541763	58.993843	105.882072
gene:AT4G00870	-	4	-	361933	363709	0.868212	0.317707	0.570221
gene:AT4G00893	-	4	-	379793	381455	0.446581	0.163419	0.293304
gene:AT4G00890	-	4	-	373960	375350	4.744788	1.736274	3.116262
gene:AT4G00889	-	4	+	374116	375204	0.000000	0.000000	0.000000
gene:AT4G00880	-	4	-	366373	367274	80.120842	29.318848	52.621433
gene:AT4G00883	-	4	+	366716	367231	0.000000	0.000000	0.000000
gene:AT4G00830	-	4	+	351969	355248	78.997658	32.085819	57.587582
gene:AT4G00840	-	4	-	355211	357296	23.528204	8.678504	15.576168
gene:AT4G00850	-	4	+	357345	359337	7.559377	2.925143	5.250044
gene:AT4G00860	-	4	-	359223	360505	264.923340	96.944153	173.995255
gene:AT4G00910	-	4	-	387388	391441	3.132440	1.146263	2.057311
gene:AT4G00905	-	4	+	387451	389403	1.246618	0.456178	0.818749
gene:AT4G00895	-	4	+	381788	382643	155.367996	56.854256	102.041946
gene:AT4G00900	-	4	-	382663	386850	22.131086	8.537611	15.323295
gene:AT4G00930	-	4	+	396444	400994	10.047173	3.842317	6.896185
gene:AT4G00940	-	4	-	402959	404873	8.065564	3.303686	5.929452
gene:AT4G00950	-	4	-	405623	407142	11.359907	4.156963	7.460913
gene:AT4G00960	-	4	+	414204	416355	0.000000	0.000000	0.000000
gene:AT4G00955	-	4	+	412107	413810	6.426177	2.995890	5.377019
gene:AT4G00970	-	4	+	418327	421885	6.480562	2.494201	4.476589
gene:AT4G00975	-	4	+	421973	423258	0.452250	0.761436	1.366624
gene:AT4G00980	-	4	-	422478	424588	0.751880	0.275138	0.493817
gene:AT4G01010	-	4	-	434217	437605	1.897363	0.726276	1.303519
gene:AT4G01020	-	4	+	438991	445218	11.365371	4.158963	7.464501
gene:AT4G00990	-	4	+	426847	431862	37.153000	14.294429	25.655624
gene:AT4G01000	-	4	-	431516	434029	128.707123	49.916679	89.590393
gene:AT4G01060	-	4	+	460395	461246	13.720092	5.694214	10.219969
gene:AT4G01080	-	4	-	466298	468294	6.261933	2.291447	4.112686
gene:AT4G01070	-	4	-	461513	463556	36.251957	13.357270	23.973614
gene:AT4G01090	-	4	-	470506	473879	25.448679	9.312509	16.714077
gene:AT4G01026	-	4	+	446978	448511	34.271893	12.541212	22.508951
gene:AT4G03845	-	4	-	447309	447577	1.921570	0.703166	1.262041
gene:AT4G01030	-	4	-	447941	450642	10.809381	3.955508	7.099340
gene:AT4G01037	-	4	-	451194	453243	38.538887	14.102645	25.311411
gene:AT4G01040	-	4	+	453347	455611	54.853218	20.349947	36.524059
gene:AT4G01050	-	4	+	455583	458510	737.861145	271.537964	487.355957
gene:AT4G01100	-	4	+	477141	480028	159.824005	68.143738	122.304291
gene:AT4G01110	-	4	-	479963	481160	2.636741	0.964870	1.731748
gene:AT4G01120	-	4	-	481569	484524	39.971710	14.626962	26.252455
gene:AT4G01140	-	4	-	490749	492418	1.783234	0.652544	1.171185
gene:AT4G01130	-	4	+	485743	488226	27.567238	12.737158	22.860634
gene:AT4G01170	-	4	+	499497	500831	0.270412	0.098953	0.177600
gene:AT4G01190	-	4	-	504135	506403	1.909910	0.708564	1.271729
gene:AT4G01230	-	4	-	516021	517516	0.767956	0.281020	0.504375
gene:AT4G01220	-	4	-	513053	515853	8.242494	4.074742	7.313343
gene:AT4G01240	-	4	-	517795	521972	3.039394	1.112214	1.996201
gene:AT4G01200	-	4	-	506511	507626	5.407706	1.978857	3.551651
gene:AT4G01210	-	4	-	507648	512852	35.275162	12.908340	23.167873
gene:AT4G01250	-	4	-	522530	524249	2.782051	1.018044	1.827184
gene:AT4G01245	-	4	+	527591	528144	0.000000	0.000000	0.000000
gene:AT4G01260	-	4	-	528570	529547	0.000000	0.000000	0.000000
gene:AT4G01270	-	4	+	532247	534984	4.237189	1.550527	2.782883
gene:AT4G01150	-	4	+	493546	494885	2173.694092	860.463135	1544.358154
gene:AT4G01320	-	4	+	545796	549413	59.917713	23.695372	42.528423
gene:AT4G01280	-	4	+	535198	538098	15.591594	6.751874	12.118256
gene:AT4G01290	-	4	-	537418	543939	86.538353	31.754871	56.993607
gene:AT4G01310	-	4	-	543911	545566	719.842468	263.414001	472.775177
gene:AT4G01335	-	4	+	553332	554187	0.440701	0.161267	0.289442
gene:AT4G01340	-	4	+	554539	556961	0.000000	0.000000	0.000000
gene:AT4G01350	-	4	+	560146	562438	1.088966	0.398488	0.715207
gene:AT4G01360	-	4	+	564760	566408	3.257412	1.191994	2.139390
gene:AT4G01330	-	4	+	550175	553097	45.466522	17.338169	31.118523
gene:AT4G01370	-	4	+	566917	570299	23.574305	8.626613	15.483033
gene:AT4G01380	-	4	-	569148	570076	0.000000	0.000000	0.000000
gene:AT4G01390	-	4	-	570200	571595	100.255295	36.686707	65.845253
gene:AT4G01410	-	4	+	578028	579287	11.190476	4.094963	7.349634
gene:AT4G01420	-	4	-	580038	581521	0.000000	0.000000	0.000000
gene:AT4G01395	-	4	-	572987	575773	41.884148	15.326786	27.508497
gene:AT4G01400	-	4	-	575756	577303	8.761751	3.206213	5.754507
gene:AT4G01430	-	4	+	585598	588126	12.360121	4.977226	8.933120
gene:AT4G01440	-	4	+	596397	598752	13.757523	8.527104	15.304437
gene:AT4G01450	-	4	+	608273	610765	38.358437	15.544831	27.899843
gene:AT4G01470	-	4	-	624786	625885	0.215455	0.078842	0.141506
gene:AT4G01460	-	4	+	620691	623000	24.010559	10.086588	18.103397
gene:AT4G01500	-	4	+	639247	640976	0.891945	0.326392	0.585808
gene:AT4G01480	-	4	+	626069	628070	69.814621	32.976490	59.186161
gene:AT4G01520	-	4	-	656407	659178	0.479465	0.175452	0.314901
gene:AT4G01510	-	4	+	642714	644400	10.993778	6.428752	11.538317
gene:AT4G01540	-	4	-	670483	672789	11.656009	4.694381	8.425470
